Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
5780,20,4.15,12.28,12.19,6598.33,703
5790,20,4.15,11.9,11.67,6610.95,704
5800,23,5.21,12.62,12.69,6618.24,704
5810,23,5.21,12.53,12.24,6623.07,704
5820,24,5.6,12.46,12.19,6637.08,706
5830,25,6.0,12.0,12.62,6657.48,707
5840,23,5.21,12.72,12.62,6668.69,707
5850,21,4.48,12.0,12.43,6676.14,707
5860,21,4.48,12.15,12.08,6683.21,708
5870,24,5.6,11.98,12.26,6704.26,710
5880,23,5.21,12.02,12.55,6716.73,710
5890,23,5.21,11.43,12.03,6721.94,711
5900,23,5.21,11.94,12.23,6729.76,712
5910,24,5.6,12.53,12.41,6746.18,714
5920,26,6.4,12.46,12.1,6762.37,715
5930,25,6.0,12.82,12.37,6779.14,717
5940,25,6.0,12.93,12.44,6794.73,718
5950,24,5.6,11.68,12.3,6800.53,721
5960,22,4.83,12.83,12.47,6819.91,722
5970,24,5.6,12.52,12.34,6824.74,723
5980,26,6.4,12.55,12.44,6843.93,725
5990,28,7.17,12.98,12.52,6850.72,727
6000,28,7.17,12.06,12.1,6885.79,729
6010,30,7.85,12.51,12.31,6904.42,731
6020,26,6.4,12.91,12.32,6914.4,731
6030,24,5.6,11.72,11.96,6935.8,733
6040,22,4.83,11.14,12.21,6949.24,736
6050,21,4.48,12.55,12.25,6963.95,738
6060,22,4.83,12.26,12.19,6972.75,739
6070,19,3.85,11.77,12.13,6972.75,740
6080,19,3.85,12.61,12.04,6985.96,740
6090,18,3.58,11.53,11.55,6989.54,741
6100,15,2.95,11.81,11.74,6992.51,741
6110,17,3.34,12.01,12.13,6995.46,742
6120,20,4.15,12.05,11.96,7007.77,743
6130,22,4.83,10.9,11.7,7010.01,743
6140,24,5.6,12.2,12.23,7020.25,745
6150,25,6.0,12.18,12.35,7025.65,745
6160,27,6.79,12.43,12.57,7045.62,749
6170,24,5.6,12.01,12.03,7056.83,753
6180,25,6.0,12.62,12.76,7072.61,753
6190,29,7.52,12.67,12.32,7090.87,755
6200,30,7.85,12.76,12.15,7118.61,757
6210,28,7.17,12.43,12.51,7129.36,758
6220,28,7.17,11.49,11.71,7149.92,760
6230,29,7.52,11.9,12.14,7176.03,762
6240,29,7.52,12.06,12.1,7199.41,764
6250,31,8.15,12.57,12.09,7215.25,765
6260,29,7.52,11.71,12.09,7235.15,766
6270,28,7.17,12.37,12.06,7271.69,767
6280,26,6.4,12.3,12.2,7294.67,769
6290,25,6.0,12.26,12.14,7301.26,769
6300,25,6.0,12.08,11.88,7316.26,770
6310,26,6.4,12.21,12.31,7334.66,770
6320,28,7.17,11.52,12.07,7348.61,773
6330,28,7.17,13.02,12.18,7370.81,775
6340,27,6.79,12.92,12.35,7384.58,776
6350,25,6.0,12.16,12.06,7405.97,779
6360,22,4.83,11.84,12.23,7418.44,781
6370,18,3.58,12.04,11.96,7429.22,782
6380,18,3.58,10.97,12.09,7431.01,784
6390,18,3.58,12.46,12.22,7434.59,784
6400,21,4.48,12.48,12.03,7440.1,784
6410,22,4.83,11.8,12.3,7449.77,784
6420,21,4.48,12.78,12.39,7460.97,785
6430,24,5.6,12.74,12.15,7469.39,786
6440,24,5.6,12.52,12.35,7486.19,786
6450,27,6.79,12.88,12.72,7498.39,787
6460,27,6.79,12.48,12.56,7511.39,789
6470,29,7.52,12.38,12.29,7536.07,794
6480,30,7.85,12.35,12.4,7562.71,796
6490,30,7.85,12.03,12.46,7592.74,801
6500,30,7.85,13.03,12.5,7616.74,801
6510,26,6.4,12.34,12.16,7624.08,803
6520,22,4.83,12.73,12.81,7644.88,806
6530,19,3.85,12.57,12.57,7650.25,806
6540,16,3.13,13.04,12.43,7661.0,806
6550,18,3.58,12.44,12.69,7669.99,807
6560,16,3.13,11.1,12.37,7669.99,807
6570,16,3.13,12.77,12.72,7674.69,808
6580,12,2.55,12.36,12.54,7677.64,808
6590,12,2.55,12.57,12.59,7684.03,808
6600,15,2.95,12.2,12.39,7685.43,808
6610,14,2.8,12.71,11.98,7689.62,810
6620,15,2.95,12.39,12.85,7693.98,811
6630,16,3.13,12.59,12.31,7696.93,811
6640,17,3.34,12.22,12.39,7703.41,812
6650,20,4.15,12.58,12.77,7705.48,812
6660,22,4.83,12.89,12.28,7723.79,815
6670,23,5.21,12.85,12.39,7723.79,815
6680,25,6.0,11.85,12.5,7737.4,820
6690,26,6.4,13.04,12.48,7746.6,821
6700,24,5.6,12.39,12.37,7773.0,828
6710,26,6.4,12.25,12.6,7781.6,828
6720,29,7.52,11.58,12.11,7801.74,830
6730,30,7.85,13.23,12.61,7817.74,831
6740,28,7.17,12.53,12.24,7839.76,834
6750,27,6.79,12.75,11.71,7863.71,838
6760,24,5.6,12.12,12.66,7885.89,840
6770,23,5.21,11.98,12.25,7899.5,841
6780,25,6.0,12.53,12.32,7910.91,842
6790,27,6.79,12.96,12.61,7931.07,842
6800,29,7.52,12.83,12.71,7941.62,843
6810,24,5.6,12.51,12.68,7953.62,843
6820,22,4.83,13.64,12.58,7968.88,844
6830,22,4.83,13.16,12.79,7981.53,844
6840,18,3.58,12.64,12.49,7985.74,844
6850,20,4.15,12.2,11.93,7995.26,845
6860,18,3.58,13.57,12.5,8004.76,846
6870,16,3.13,12.99,12.53,8008.22,847
6880,14,2.8,11.38,12.19,8011.19,848
6890,13,2.67,13.76,12.69,8018.13,849
6900,12,2.55,12.04,12.43,8022.97,849
6910,12,2.55,11.17,12.05,8022.97,849
6920,14,2.8,13.08,12.72,8025.77,849
6930,17,3.34,12.32,12.59,8030.38,850
6940,19,3.85,11.99,12.31,8034.24,853
6950,21,4.48,13.48,12.84,8042.87,853
6960,22,4.83,12.21,12.89,8049.77,853
6970,24,5.6,12.02,12.54,8055.37,854
6980,25,6.0,12.71,12.61,8077.78,856
6990,28,7.17,12.09,12.35,8091.73,857
7000,27,6.79,12.24,12.74,8101.92,859
7010,29,7.52,12.11,12.53,8116.23,860
7020,32,8.42,12.69,12.53,8148.9,863
7030,31,8.15,12.33,12.44,8170.27,865
7040,31,8.15,12.41,12.71,8190.04,868
7050,29,7.52,11.19,12.26,8216.67,868
7060,26,6.4,11.78,12.16,8237.79,870
7070,27,6.79,11.27,12.71,8250.98,871
7080,26,6.4,12.21,12.29,8264.36,872
7090,25,6.0,11.83,12.68,8281.38,872
7100,22,4.83,11.02,12.42,8297.6,873
7110,24,5.6,12.09,12.6,8310.06,874
7120,22,4.83,12.36,12.31,8314.9,875
7130,20,4.15,12.15,12.68,8329.76,876
7140,22,4.83,12.21,12.36,8338.59,876
7150,25,6.0,12.1,12.29,8349.43,877
7160,27,6.79,13.16,12.97,8358.63,877
7170,24,5.6,12.73,12.72,8374.42,877
7180,24,5.6,12.75,12.62,8397.13,878
7190,21,4.48,12.13,12.51,8404.58,879
7200,22,4.83,12.49,12.7,8409.24,880
7210,22,4.83,13.4,12.56,8418.91,881
7220,19,3.85,13.25,12.53,8444.64,883
7230,20,4.15,13.4,12.91,8448.79,883
7240,19,3.85,13.25,12.75,8456.49,885
7250,19,3.85,12.79,12.42,8471.9,885
7260,18,3.58,12.81,12.79,8479.2,885
7270,21,4.48,13.13,12.67,8483.68,887
7280,24,5.6,13.05,12.55,8485.92,887
7290,26,6.4,12.74,12.29,8503.32,891
7300,27,6.79,12.76,12.35,8512.92,891
7310,28,7.17,13.2,12.65,8537.81,895
7320,26,6.4,12.68,12.33,8555.34,896
7330,27,6.79,12.83,12.65,8582.5,897
7340,25,6.0,12.19,12.18,8592.29,899
7350,29,7.52,12.02,12.21,8612.82,901
7360,30,7.85,12.82,12.55,8632.27,902
7370,26,6.4,12.58,12.55,8646.21,905
7380,27,6.79,11.41,12.08,8666.19,905
7390,25,6.0,11.81,12.28,8682.57,907
7400,24,5.6,12.12,12.26,8698.98,910
7410,25,6.0,11.99,12.18,8710.58,911
7420,21,4.48,12.56,12.37,8723.24,913
7430,17,3.34,12.9,12.57,8733.39,914
7440,17,3.34,11.71,12.25,8736.98,914
7450,17,3.34,12.11,12.45,8742.48,915
7460,20,4.15,12.17,12.65,8751.86,915
7470,19,3.85,11.43,12.34,8753.79,916
7480,17,3.34,11.82,12.55,8758.49,916
7490,22,4.83,12.16,12.34,8768.18,916
7500,25,6.0,12.88,12.65,8778.43,916
7510,26,6.4,12.28,12.42,8784.83,917
7520,25,6.0,12.01,12.13,8802.83,921
7530,22,4.83,12.77,12.47,8815.29,924
7540,21,4.48,12.41,12.45,8829.83,927
7550,21,4.48,11.73,12.16,8837.09,927
7560,21,4.48,12.6,12.8,8844.17,927
7570,21,4.48,12.87,12.61,8855.72,927
7580,23,5.21,11.83,12.39,8871.76,928
7590,24,5.6,12.87,12.64,8880.16,930
7600,23,5.21,12.51,12.38,8892.64,930
7610,24,5.6,11.97,12.44,8900.85,932
7620,25,6.0,11.63,12.05,8922.67,934
7630,24,5.6,13.03,12.39,8934.27,935
7640,21,4.48,13.03,12.39,8945.08,936
7650,23,5.21,11.75,12.36,8950.1,938
7660,21,4.48,12.65,12.17,8970.8,938
7670,23,5.21,12.47,12.3,8975.82,940
7680,23,5.21,12.37,12.06,8983.63,942
7690,22,4.83,12.99,12.29,8991.45,942
7700,23,5.21,12.55,12.24,9011.35,945
7710,24,5.6,12.25,12.25,9021.21,946
7720,23,5.21,13.43,12.02,9035.23,951
7730,24,5.6,13.07,12.3,9049.23,951
7740,23,5.21,12.82,12.02,9061.88,951
7750,22,4.83,13.23,12.49,9069.34,951
7760,19,3.85,12.92,12.34,9084.78,951
7770,23,5.21,11.56,12.28,9092.24,952
7780,23,5.21,13.25,12.12,9099.86,952
7790,24,5.6,12.79,12.28,9110.68,952
7800,28,7.17,11.71,12.22,9133.16,953
7810,26,6.4,12.64,12.33,9145.76,955
7820,27,6.79,11.95,11.75,9159.71,957
7830,27,6.79,11.22,11.79,9183.85,958
7840,28,7.17,12.13,12.28,9216.09,961
7850,26,6.4,12.15,11.85,9226.08,961
7860,24,5.6,11.09,12.01,9234.89,962
7870,24,5.6,12.18,12.21,9245.71,967
7880,27,6.79,12.46,11.99,9271.67,969
7890,29,7.52,11.81,11.93,9282.23,970
7900,28,7.17,12.3,11.89,9293.33,976
7910,26,6.4,11.65,11.79,9304.08,979
7920,24,5.6,12.38,11.74,9334.08,982
7930,22,4.83,12.73,11.81,9348.29,986
7940,20,4.15,11.37,11.66,9352.64,986
7950,23,5.21,12.06,11.99,9357.66,987
7960,26,6.4,12.13,12.15,9373.05,987
7970,24,5.6,12.29,11.88,9403.25,988
7980,29,7.52,12.28,12.13,9407.01,989
7990,26,6.4,11.92,11.68,9424.31,993
8000,29,7.52,12.27,11.89,9445.25,994
8010,26,6.4,12.65,12.09,9459.88,997
8020,26,6.4,12.32,11.93,9479.47,999
8030,24,5.6,11.9,12.06,9488.08,1002
8040,23,5.21,11.68,11.77,9504.3,1002
8050,23,5.21,11.6,11.91,9517.52,1003
8060,21,4.48,12.34,12.24,9524.24,1004
8070,18,3.58,12.42,11.95,9531.96,1005
8080,19,3.85,11.95,11.94,9539.55,1005
8090,17,3.34,13.26,12.24,9548.53,1007
8100,15,2.95,11.8,11.65,9554.38,1008
8110,17,3.34,12.69,11.73,9554.38,1008
8120,16,3.13,12.91,12.17,9559.08,1009
8130,13,2.67,13.36,12.06,9566.89,1011
8140,12,2.55,12.95,11.87,9570.83,1011
8150,17,3.34,11.65,12.34,9574.9,1011
8160,18,3.58,12.22,11.95,9576.69,1011
8170,22,4.83,12.13,12.18,9589.21,1013
8180,23,5.21,12.05,12.36,9601.87,1015
8190,23,5.21,12.44,12.26,9615.29,1017
8200,27,6.79,12.0,12.29,9623.49,1018
8210,26,6.4,12.42,12.29,9636.29,1020
8220,25,6.0,12.36,12.42,9657.69,1020
8230,28,7.17,13.01,12.63,9677.27,1020
8240,27,6.79,12.06,12.52,9694.24,1022
8250,25,6.0,12.49,12.23,9708.65,1022
8260,26,6.4,13.09,12.33,9727.84,1022
8270,22,4.83,12.51,12.43,9757.06,1023
8280,17,3.34,12.32,12.51,9761.72,1023
8290,19,3.85,12.35,12.11,9765.3,1024
8300,17,3.34,13.41,12.39,9772.76,1024
8310,18,3.58,12.75,12.31,9779.81,1024
8320,15,2.95,12.03,12.13,9781.38,1024
8330,13,2.67,13.48,12.21,9785.66,1024
8340,11,2.46,12.9,12.36,9789.45,1024
8350,12,2.55,11.68,12.31,9793.28,1024
8360,16,3.13,11.94,12.2,9794.68,1025
8370,20,4.15,12.93,12.32,9800.18,1026
8380,20,4.15,13.42,12.27,9802.11,1026
8390,19,3.85,13.62,12.32,9808.69,1028
8400,22,4.83,13.08,12.47,9819.57,1032
8410,21,4.48,13.51,12.66,9833.18,1036
8420,19,3.85,12.66,12.4,9837.18,1037
8430,22,4.83,9.99,12.1,9841.53,1037
8440,22,4.83,13.08,12.7,9856.03,1039
8450,25,6.0,12.31,12.43,9869.26,1040
8460,26,6.4,10.73,12.11,9885.06,1041
8470,29,7.52,12.23,12.63,9903.33,1042
8480,31,8.15,12.54,12.52,9915.82,1043
8490,31,8.15,12.47,12.48,9936.16,1046
8500,28,7.17,11.88,12.6,9972.52,1052
8510,26,6.4,12.43,12.48,9982.31,1052
8520,22,4.83,11.98,12.3,9996.14,1054
8530,23,5.21,11.39,12.36,10002.86,1054
8540,19,3.85,12.53,12.52,10010.51,1054
8550,23,5.21,12.02,12.39,10025.04,1056
8560,23,5.21,11.38,12.53,10025.04,1057
8570,21,4.48,11.94,12.33,10039.93,1058
8580,22,4.83,12.56,12.42,10049.25,1058
8590,24,5.6,12.17,12.53,10066.55,1058
8600,26,6.4,11.8,12.11,10075.15,1059
8610,22,4.83,12.45,12.52,10086.96,1060
8620,25,6.0,12.46,12.29,10100.58,1061
8630,26,6.4,11.65,12.18,10106.18,1062
8640,28,7.17,12.29,12.14,10126.36,1064
8650,26,6.4,12.46,12.23,10149.52,1065
8660,23,5.21,11.62,12.01,10163.53,1065
8670,21,4.48,12.65,12.17,10175.99,1066
8680,25,6.0,12.34,12.29,10184.6,1068
8690,23,5.21,12.04,12.29,10198.41,1068
8700,20,4.15,12.75,12.82,10206.22,1069
8710,20,4.15,12.16,12.07,10225.73,1070
8720,21,4.48,11.79,11.9,10230.21,1071
8730,20,4.15,12.89,12.39,10239.18,1073
8740,16,3.13,11.5,12.27,10246.54,1075
8750,14,2.8,11.79,12.08,10252.54,1075
8760,14,2.8,11.26,12.37,10253.87,1077
8770,14,2.8,11.91,11.89,10255.2,1078
8780,18,3.58,12.55,12.41,10258.79,1078
8790,20,4.15,12.18,12.37,10268.87,1078
8800,16,3.13,11.75,12.19,10274.02,1079
8810,17,3.34,12.51,12.46,10280.72,1079
8820,18,3.58,12.7,12.37,10285.85,1081
8830,20,4.15,12.02,12.51,10291.36,1081
8840,22,4.83,12.65,12.24,10295.68,1085
8850,22,4.83,12.9,12.39,10309.65,1086
8860,25,6.0,12.53,12.06,10321.06,1089
8870,25,6.0,12.65,12.25,10333.06,1089
8880,24,5.6,12.61,12.32,10350.26,1092
8890,24,5.6,11.46,11.95,10364.26,1093
8900,24,5.6,11.41,11.62,10384.07,1097
8910,24,5.6,11.8,11.84,10390.07,1097
8920,23,5.21,10.73,11.92,10405.71,1098
8930,19,3.85,11.12,12.01,10407.95,1098
8940,17,3.34,11.86,11.89,10414.88,1098
8950,19,3.85,12.08,12.19,10422.22,1098
8960,16,3.13,11.81,12.0,10427.15,1098
8970,19,3.85,12.01,12.17,10432.08,1099
8980,21,4.48,12.57,12.48,10434.32,1100
8990,21,4.48,11.89,11.93,10438.47,1100
9000,22,4.83,11.73,11.67,10449.67,1101
9010,24,5.6,12.38,12.16,10463.67,1102
9020,24,5.6,12.53,12.17,10477.87,1102
9030,23,5.21,12.4,11.86,10489.28,1103
9040,23,5.21,12.02,12.04,10504.92,1106
9050,23,5.21,12.54,12.26,10515.34,1108
9060,22,4.83,11.14,11.87,10527.61,1108
9070,20,4.15,12.63,11.84,10534.51,1110
9080,21,4.48,13.02,12.03,10543.14,1110
9090,23,5.21,11.7,11.76,10559.73,1113
9100,22,4.83,12.82,12.15,10572.2,1116
9110,25,6.0,11.66,11.7,10577.03,1118
9120,25,6.0,12.71,12.09,10592.63,1120
9130,28,7.17,12.16,12.18,10610.83,1123
9140,26,6.4,12.12,11.86,10638.73,1127
9150,26,6.4,11.98,11.83,10647.53,1128
9160,22,4.83,12.11,11.96,10659.53,1129
9170,22,4.83,11.47,12.03,10670.91,1130
9180,22,4.83,12.1,11.93,10687.47,1132
9190,21,4.48,13.04,12.09,10692.5,1133
9200,23,5.21,11.79,11.99,10704.06,1134
9210,19,3.85,12.96,12.02,10710.98,1136
9220,18,3.58,12.05,12.05,10718.42,1136
9230,19,3.85,11.76,12.17,10724.06,1137
9240,17,3.34,13.29,12.27,10734.86,1138
9250,15,2.95,12.45,12.01,10741.54,1138
9260,17,3.34,12.16,12.1,10745.13,1138
9270,20,4.15,12.41,12.11,10745.13,1139
9280,23,5.21,12.67,12.18,10760.02,1139
9290,19,3.85,12.74,12.09,10764.02,1142
9300,20,4.15,12.26,12.31,10771.87,1143
9310,25,6.0,12.13,12.09,10787.55,1144
9320,27,6.79,12.37,12.2,10803.73,1145
9330,28,7.17,12.25,12.28,10818.06,1149
9340,27,6.79,11.47,11.92,10824.26,1150
9350,24,5.6,12.45,12.11,10841.27,1154
9360,25,6.0,12.99,12.46,10862.86,1155
9370,25,6.0,11.36,12.17,10882.25,1157
9380,23,5.21,12.75,12.5,10887.46,1157
9390,24,5.6,12.67,11.96,10898.08,1159
9400,21,4.48,11.84,12.21,10911.52,1159
9410,22,4.83,12.23,12.3,10926.41,1160
9420,23,5.21,12.12,12.3,10940.57,1161
9430,22,4.83,11.99,12.42,10950.8,1163
9440,21,4.48,11.18,12.29,10954.96,1163
9450,21,4.48,11.81,12.41,10960.88,1163
9460,24,5.6,12.63,12.5,10972.09,1164
9470,24,5.6,11.82,12.28,10983.49,1165
9480,22,4.83,12.06,11.98,11001.36,1166
9490,21,4.48,12.73,11.93,11010.86,1166
9500,21,4.48,11.77,12.37,11018.86,1167
9510,20,4.15,12.93,12.41,11031.81,1169
9520,20,4.15,11.95,12.26,11040.11,1169
9530,21,4.48,11.0,12.15,11049.63,1173
9540,23,5.21,12.25,12.3,11052.04,1175
9550,30,7.85,12.0,12.41,11070.18,1178
9560,32,8.42,11.76,12.01,11078.46,1179
9570,33,8.66,12.4,12.27,11099.7,1182
9580,33,8.66,12.24,12.3,11139.07,1184
9590,30,7.85,11.66,12.13,11167.69,1185
9600,29,7.52,12.34,12.46,11183.52,1188
9610,30,7.85,11.68,11.98,11206.58,1189
9620,30,7.85,12.08,12.62,11238.56,1191
9630,29,7.52,12.07,12.14,11253.58,1191
9640,26,6.4,12.04,12.23,11278.84,1192
9650,22,4.83,11.65,12.0,11298.07,1193
9660,20,4.15,12.16,12.37,11312.62,1193
9670,22,4.83,11.96,12.44,11319.7,1194
9680,23,5.21,12.16,12.52,11329.2,1197
9690,21,4.48,12.06,12.52,11338.36,1197
9700,16,3.13,12.61,12.36,11345.52,1197
9710,17,3.34,12.95,12.67,11357.94,1198
9720,23,5.21,12.15,12.52,11362.22,1199
9730,23,5.21,12.59,12.28,11369.66,1202
9740,25,6.0,12.56,12.19,11378.66,1203
9750,24,5.6,12.05,12.33,11391.06,1204
9760,24,5.6,11.95,12.13,11413.08,1208
9770,26,6.4,11.21,12.57,11422.28,1209
9780,29,7.52,12.02,12.32,11432.65,1210
9790,29,7.52,12.28,12.15,11455.21,1212
9800,28,7.17,12.23,12.28,11491.21,1213
9810,28,7.17,11.55,12.36,11511.75,1215
9820,26,6.4,11.93,11.69,11522.12,1217
9830,26,6.4,12.11,12.33,11540.72,1218
9840,28,7.17,11.62,12.46,11569.38,1221
9850,30,7.85,11.99,11.96,11584.58,1222
9860,29,7.52,12.22,12.07,11616.55,1224
9870,26,6.4,12.09,11.96,11620.13,1225
9880,25,6.0,11.07,11.94,11638.73,1226
9890,25,6.0,11.65,12.44,11661.34,1227
9900,30,7.85,11.0,11.76,11681.88,1229
9910,26,6.4,12.47,12.11,11692.23,1230
9920,28,7.17,11.54,12.05,11699.02,1232
9930,28,7.17,11.1,12.03,11715.99,1233
9940,25,6.0,12.65,11.98,11745.92,1236
9950,23,5.21,12.51,12.21,11751.53,1236
9960,25,6.0,11.54,12.23,11763.13,1238
9970,23,5.21,12.38,12.2,11776.95,1240
9980,26,6.4,11.67,12.15,11798.35,1243
9990,26,6.4,11.4,12.13,11818.13,1245
10000,24,5.6,11.37,12.15,11829.34,1248
10010,23,5.21,11.02,11.83,11834.94,1248
10020,22,4.83,12.1,11.95,11847.22,1252
10030,21,4.48,11.62,12.42,11856.89,1253
10040,22,4.83,11.26,12.23,11870.7,1254
10050,23,5.21,11.78,12.16,11880.23,1257
10060,22,4.83,11.99,12.29,11887.67,1258
10070,22,4.83,12.03,12.13,11897.34,1258
10080,19,3.85,11.59,12.22,11906.14,1259
10090,16,3.13,11.69,12.09,11913.48,1261
10100,18,3.58,11.09,12.4,11919.86,1261
10110,16,3.13,13.05,12.29,11921.42,1261
10120,19,3.85,11.96,12.01,11926.23,1261
10130,17,3.34,12.58,12.5,11926.23,1262
10140,21,4.48,12.45,12.37,11933.72,1262
10150,23,5.21,11.7,12.14,11943.4,1262
10160,24,5.6,12.11,12.33,11951.61,1265
10170,23,5.21,12.19,12.53,11968.23,1269
10180,24,5.6,12.09,12.16,11974.03,1270
10190,22,4.83,11.64,11.92,11986.87,1272
10200,19,3.85,11.52,12.1,11999.98,1273
10210,16,3.13,12.29,12.15,12005.26,1273
10220,17,3.34,12.46,12.17,12010.17,1274
10230,20,4.15,12.73,12.34,12015.43,1274
10240,22,4.83,11.68,12.06,12031.12,1274
10250,21,4.48,12.61,12.39,12043.04,1275
10260,23,5.21,12.03,12.41,12055.7,1277
10270,23,5.21,11.93,12.18,12068.73,1278
10280,22,4.83,12.9,12.28,12073.57,1279
10290,17,3.34,12.27,12.13,12081.69,1281
10300,19,3.85,12.32,12.03,12090.55,1282
10310,17,3.34,12.79,12.41,12099.39,1283
10320,18,3.58,11.89,12.32,12101.18,1283
10330,20,4.15,12.48,12.07,12105.18,1283
10340,19,3.85,13.61,12.14,12115.11,1284
10350,19,3.85,13.88,12.24,12123.27,1286
10360,18,3.58,13.17,12.16,12129.34,1286
10370,15,2.95,13.43,12.55,12137.94,1286
10380,12,2.55,13.78,12.45,12141.83,1287
10390,16,3.13,12.3,12.21,12144.56,1287
10400,19,3.85,13.02,12.04,12152.92,1288
10410,21,4.48,12.64,12.4,12157.4,1288
10420,20,4.15,12.86,12.44,12168.95,1291
10430,19,3.85,12.79,12.09,12174.73,1293
10440,19,3.85,11.85,12.48,12190.08,1295
10450,20,4.15,12.47,12.41,12196.16,1297
10460,19,3.85,12.21,12.38,12201.94,1298
10470,17,3.34,11.8,12.11,12210.54,1299
10480,20,4.15,11.88,12.14,12217.98,1300
10490,21,4.48,11.93,12.31,12224.38,1302
10500,21,4.48,12.28,12.19,12231.1,1303
10510,22,4.83,12.02,12.42,12244.89,1306
10520,22,4.83,12.24,12.28,12262.0,1308
10530,21,4.48,12.57,12.29,12266.48,1308
10540,25,6.0,11.91,12.35,12274.12,1308
10550,28,7.17,11.53,11.95,12294.47,1308
10560,29,7.52,12.67,12.35,12319.52,1308
10570,33,8.66,11.61,12.29,12332.1,1308
10580,25,6.0,12.9,12.55,12357.87,1312
10590,26,6.4,12.27,12.35,12370.86,1314
10600,25,6.0,11.75,12.32,12395.66,1315
10610,24,5.6,12.22,12.24,12403.86,1316
10620,18,3.58,12.39,12.44,12415.66,1318
10630,19,3.85,10.6,12.27,12421.3,1318
10640,19,3.85,11.31,11.79,12423.38,1318
10650,20,4.15,12.37,12.27,12437.61,1318
10660,21,4.48,12.15,12.41,12442.09,1318
10670,21,4.48,11.23,11.91,12451.05,1318
10680,22,4.83,12.15,12.61,12453.29,1321
10690,24,5.6,11.29,12.27,12473.01,1322
10700,26,6.4,10.8,12.14,12481.41,1322
10710,25,6.0,12.06,12.24,12497.8,1323
10720,26,6.4,12.14,12.26,12507.0,1323
10730,28,7.17,12.07,12.06,12530.56,1323
10740,26,6.4,11.59,11.91,12540.35,1324
10750,27,6.79,11.72,12.23,12555.15,1324
10760,27,6.79,12.8,11.95,12575.89,1324
10770,30,7.85,12.47,12.11,12602.49,1325
10780,30,7.85,11.95,12.11,12613.58,1325
10790,30,7.85,12.09,11.83,12632.71,1326
