Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
2000,32,0.0,12.04,12.16,0.0,0
2010,31,0.0,12.5,12.46,0.0,0
2020,30,0.0,12.99,12.37,0.0,0
2030,33,0.0,12.69,12.61,0.0,0
2040,32,0.0,12.54,12.54,0.0,0
2050,37,0.0,12.95,12.24,0.0,0
2060,34,0.0,12.94,12.57,0.0,0
2070,33,0.0,12.73,12.51,0.0,0
2080,30,0.0,12.64,12.59,0.0,0
2090,31,0.0,12.34,12.28,0.0,0
2100,32,0.0,12.94,12.67,0.0,0
2110,33,0.0,12.77,12.46,0.0,0
2120,31,0.0,12.12,12.64,0.0,0
2130,28,0.0,12.49,12.72,0.0,0
2140,31,0.0,11.73,12.03,0.0,0
2150,31,0.0,12.76,12.46,0.0,0
2160,31,0.0,11.6,12.06,0.0,0
2170,32,0.0,12.11,12.19,0.0,0
2180,32,0.0,12.16,12.39,0.0,0
2190,33,0.0,12.36,12.36,0.0,0
2200,35,0.0,12.12,12.29,0.0,0
2210,37,0.0,12.15,12.18,0.0,0
2220,39,0.0,12.77,12.45,0.0,0
2230,36,0.0,12.67,12.5,0.0,0
2240,35,0.0,12.16,11.89,0.0,0
2250,35,0.0,11.59,12.1,0.0,0
2260,36,0.0,12.34,12.02,0.0,0
2270,41,0.0,12.27,12.33,0.0,0
2280,43,0.0,12.1,11.99,0.0,0
2290,43,0.0,12.13,12.14,0.0,0
2300,44,0.0,12.45,12.35,0.0,0
2310,44,0.0,12.08,12.19,0.0,0
2320,41,0.0,12.15,12.23,0.0,0
2330,41,0.0,12.74,12.33,0.0,0
2340,40,0.0,12.38,12.18,0.0,0
2350,34,0.0,12.04,12.11,0.0,0
2360,35,0.0,12.38,11.82,0.0,0
2370,40,0.0,12.17,12.18,0.0,0
2380,37,0.0,11.93,12.01,0.0,0
2390,38,0.0,12.04,12.08,0.0,0
2400,37,0.0,12.42,12.24,0.0,0
2410,36,0.0,12.41,12.03,0.0,0
2420,37,0.0,12.09,11.67,0.0,0
2430,39,0.0,11.95,11.74,0.0,0
2440,39,0.0,12.9,12.26,0.0,0
2450,42,0.0,12.95,12.26,0.0,0
2460,43,0.0,12.06,12.03,0.0,0
2470,39,0.0,12.67,11.72,0.0,0
2480,42,0.0,12.82,12.3,0.0,0
2490,38,0.0,11.65,11.97,0.0,0
2500,37,0.0,12.2,12.19,0.0,0
2510,35,0.0,12.31,12.17,0.0,0
2520,34,0.0,11.42,11.91,0.0,0
2530,30,0.0,11.74,12.01,0.0,0
2540,29,0.0,11.57,11.94,0.0,0
2550,31,0.0,12.32,11.79,0.0,0
2560,32,0.0,12.06,12.0,0.0,0
2570,32,0.0,12.28,12.17,0.0,0
2580,33,0.0,12.55,12.25,0.0,0
2590,34,0.0,12.32,12.23,0.0,0
2600,31,0.0,12.22,12.12,0.0,0
2610,32,0.0,12.5,12.29,0.0,0
2620,32,0.0,12.56,12.27,0.0,0
2630,31,0.0,12.35,11.78,0.0,0
2640,29,0.0,11.83,12.33,0.0,0
2650,30,0.0,12.43,12.16,0.0,0
2660,32,0.0,12.1,12.11,0.0,0
